number,title,start,end,text,chunk_id,embedding
13,"Entities, Code tag and more on HTML",126.03999999999999,127.24, then what will happen?,5076,"[-0.0085069   0.04851101 -0.04934132 ...  0.02078287 -0.00298561
  0.01502466]"
13,"Entities, Code tag and more on HTML",127.24,131.4, That it will appear here as it is written here.,5077,"[-0.01258945  0.03350241 -0.03556738 ...  0.03615559 -0.01025708
  0.02293721]"
13,"Entities, Code tag and more on HTML",131.4,132.4, As you can see here.,5078,"[-0.00642685  0.04219652 -0.03728625 ...  0.00508354  0.00319125
  0.01647844]"
13,"Entities, Code tag and more on HTML",132.4,133.79999999999998, I will zoom it here.,5079,"[-0.05578356  0.02684892 -0.04245399 ... -0.00894637 -0.02076086
 -0.0097078 ]"
13,"Entities, Code tag and more on HTML",133.79999999999998,135.07999999999998," So, what happens?",5080,"[-0.01329483  0.04352541 -0.06740438 ...  0.00104776 -0.00625878
  0.01255099]"
13,"Entities, Code tag and more on HTML",135.07999999999998,137.88, That HTML entities are used.,5081,"[-0.03858594  0.00385573 -0.03643739 ...  0.05288918 -0.00651705
  0.00679701]"
13,"Entities, Code tag and more on HTML",137.88,138.95999999999998," To write those things,",5082,"[-0.01162681  0.03705273 -0.02503934 ...  0.02778095  0.0183436
 -0.0068253 ]"
13,"Entities, Code tag and more on HTML",138.95999999999998,141.88, which should be collided with the syntax of HTML.,5083,"[-0.0468311   0.02711011 -0.03243227 ...  0.03888849  0.01755261
  0.03842245]"
13,"Entities, Code tag and more on HTML",141.88,143.28, What will be collided?,5084,"[-0.01491101  0.01948554 -0.03726095 ...  0.03925545 -0.01233365
  0.02915777]"
13,"Entities, Code tag and more on HTML",143.28,146.4," That if we write the code for paragraph,",5085,"[-0.01472152  0.04089923 -0.00590918 ...  0.0470986  -0.01230615
  0.02594738]"
13,"Entities, Code tag and more on HTML",146.4,149.08, how will we know if it is the code for paragraph tag?,5086,"[-0.04192621 -0.01472236 -0.00802831 ...  0.009476   -0.01610813
  0.03343952]"
13,"Entities, Code tag and more on HTML",149.08,151.72," Or actually, you want to write this thing as it is.",5087,"[-0.01198654  0.04514286 -0.02507284 ...  0.00812224 -0.00981156
  0.01587346]"
13,"Entities, Code tag and more on HTML",151.72,153.28, There is a pre-tag for this.,5088,"[-0.03735699 -0.00015996 -0.06304789 ...  0.00456949  0.01728071
  0.01055268]"
13,"Entities, Code tag and more on HTML",153.28,155.08," If you put anything in pre-tag,",5089,"[-0.03370308 -0.00871937 -0.04932244 ... -0.00830324 -0.00772079
  0.01993304]"
13,"Entities, Code tag and more on HTML",155.08,156.12," and you write here,",5090,"[-0.02881253  0.05115437 -0.05185881 ...  0.04928065  0.00566762
  0.01173897]"
13,"Entities, Code tag and more on HTML",156.12,158.96," then P, this is a paragraph.",5091,"[ 0.00799904  0.02751427 -0.02749485 ... -0.00218431 -0.01150087
  0.05623342]"
13,"Entities, Code tag and more on HTML",158.96,160.88," So, if you write it like this,",5092,"[-0.02827556  0.06248939 -0.01316161 ...  0.0260987   0.02170337
 -0.00389759]"
13,"Entities, Code tag and more on HTML",160.88,162.4, then it will appear as it is here.,5093,"[-0.01063813  0.03519546 -0.03025458 ...  0.02233811 -0.00918848
  0.02046551]"
13,"Entities, Code tag and more on HTML",162.4,164.0, As you can see.,5094,"[ 0.00904005  0.05472262 -0.03302563 ... -0.01557079 -0.01411159
  0.01829312]"
13,"Entities, Code tag and more on HTML",164.0,165.6, It will appear as it is.,5095,"[-0.02491167  0.04297731 -0.04525395 ...  0.00521682 -0.02264638
  0.01543367]"
13,"Entities, Code tag and more on HTML",165.6,167.20000000000002," And along with that,",5096,"[ 0.00624489  0.05493339 -0.0103288  ...  0.0377502   0.02191369
  0.00777873]"
13,"Entities, Code tag and more on HTML",167.20000000000002,168.88," if you write new lines here,",5097,"[-0.03653224  0.00715617 -0.03378438 ...  0.04670979  0.03918929
  0.04003219]"
13,"Entities, Code tag and more on HTML",168.88,172.48000000000002, this is after few new lines.,5098,"[-0.02581581  0.01584887 -0.06309674 ... -0.00324977  0.02119597
  0.00468504]"
13,"Entities, Code tag and more on HTML",172.48000000000002,174.6, Okay. And some more.,5099,"[ 0.00229781  0.03464806 -0.04877832 ...  0.00250873 -0.00983667
  0.00901706]"
13,"Entities, Code tag and more on HTML",174.6,175.8," If you write like this,",5100,"[-0.03532948  0.05199835 -0.00944187 ...  0.02520905  0.01424995
  0.00893395]"
13,"Entities, Code tag and more on HTML",175.8,177.4," then as it is,",5101,"[ 0.02358757  0.06813759 -0.03114833 ...  0.00115166  0.02083314
 -0.00324086]"
13,"Entities, Code tag and more on HTML",177.4,178.96, it will keep all the spaces intact.,5102,"[-0.026441    0.01908659 -0.05414743 ... -0.00341747 -0.04775705
  0.02777084]"
13,"Entities, Code tag and more on HTML",178.96,180.84, It keeps all the new lines intact.,5103,"[-0.03403078  0.00200619 -0.06475667 ...  0.02183935  0.00947722
  0.03490757]"
13,"Entities, Code tag and more on HTML",180.84,182.76000000000002," But here, it will not show up as a tag.",5104,"[-0.03909964  0.00725214 -0.04147768 ...  0.0190321  -0.00842575
  0.03241231]"
13,"Entities, Code tag and more on HTML",182.76000000000002,185.12, We will have to use the entities for tags.,5105,"[-0.03424535  0.0119848  -0.02788929 ...  0.02940557 -0.03490807
 -0.00301138]"
13,"Entities, Code tag and more on HTML",185.12,187.12," So, this happens in pre-tag HTML.",5106,"[-0.05782815 -0.00154931 -0.04081166 ...  0.04074836  0.01688083
  0.02595906]"
13,"Entities, Code tag and more on HTML",187.12,188.28," So, we have seen entities.",5107,"[ 0.00372773  0.01472042 -0.02136208 ...  0.00262045 -0.02959386
 -0.00671751]"
13,"Entities, Code tag and more on HTML",188.28,189.4, We have seen pre-tag.,5108,"[-0.03005995  0.00936958 -0.05662153 ... -0.01451308 -0.00124416
  0.00839119]"
13,"Entities, Code tag and more on HTML",189.4,191.04000000000002," If you want to put a copyright symbol,",5109,"[-0.05429999  0.0020454  -0.0338341  ...  0.01688855 -0.0181446
  0.03249456]"
13,"Entities, Code tag and more on HTML",191.04000000000002,194.20000000000002, then you can write Ampercent Copy Semicolon.,5110,"[-0.044618    0.01727063  0.02139942 ...  0.00942618 -0.02012385
  0.02020443]"
13,"Entities, Code tag and more on HTML",194.20000000000002,196.72000000000003," And as you write Ampercent Copy Semicolon,",5111,"[-0.04790582  0.03115113  0.00442545 ...  0.01465941 -0.02090781
  0.03276457]"
13,"Entities, Code tag and more on HTML",196.72000000000003,198.76000000000002, then you will get to see the copyright symbol here.,5112,"[-0.05494891 -0.00667052 -0.03500554 ...  0.03872164 -0.01535118
  0.03317737]"
13,"Entities, Code tag and more on HTML",198.76000000000002,200.32000000000002, As you can see.,5113,"[ 0.00904005  0.05472262 -0.03302563 ... -0.01557079 -0.01411159
  0.01829312]"
13,"Entities, Code tag and more on HTML",200.32000000000002,203.16000000000003," So, you can do these things with the help of HTML entities.",5114,"[-0.03272939  0.01490707 -0.00192722 ...  0.02967971 -0.01544004
 -0.00358728]"
13,"Entities, Code tag and more on HTML",203.16000000000003,205.0," So, you have to try out all these examples.",5115,"[-0.01821572  0.01868461 -0.02878888 ... -0.01024677 -0.01339583
  0.04687878]"
13,"Entities, Code tag and more on HTML",205.0,206.6, You can use non-breaking spaces.,5116,"[-0.03221412  0.01064771 -0.03330301 ... -0.02656752 -0.02441746
  0.00429241]"
13,"Entities, Code tag and more on HTML",206.6,208.72," Along with that, you can use special symbols.",5117,"[-0.00952055  0.02476723 -0.04223569 ... -0.00196017 -0.00429828
 -0.00205178]"
13,"Entities, Code tag and more on HTML",208.72,210.12, Like the copyright we saw.,5118,"[-0.02771387  0.02237732 -0.03978732 ... -0.00469778 -0.02834201
  0.01238097]"
13,"Entities, Code tag and more on HTML",210.12,213.48, Ampercent NBSP is used for space.,5119,"[-0.04363307  0.01575384 -0.02000288 ... -0.02857307 -0.03185406
  0.00868792]"
13,"Entities, Code tag and more on HTML",213.48,214.8, And it is very important.,5120,"[-0.00658208  0.07433832 -0.03003346 ... -0.01021045 -0.01347965
  0.00577014]"
13,"Entities, Code tag and more on HTML",214.8,217.32," So, if I write Copyright here.",5121,"[-0.07027095  0.01573768 -0.01026544 ...  0.02510217 -0.00719875
  0.02455121]"
13,"Entities, Code tag and more on HTML",217.32,219.12, Okay. I will write Copyright here.,5122,"[-0.06115316  0.01577363 -0.01827209 ...  0.03516314 -0.01725644
  0.01766298]"
13,"Entities, Code tag and more on HTML",220.32,223.4, And I want to see many spaces here for some reason.,5123,"[-0.02432     0.01356061 -0.04695448 ... -0.02727612 -0.01001917
  0.02037112]"
13,"Entities, Code tag and more on HTML",223.4,225.04, And I will write Code With Harry.,5124,"[-0.03117828  0.01303336 -0.01436428 ...  0.0295692   0.01283291
  0.03061773]"
13,"Entities, Code tag and more on HTML",225.04,225.56, Okay.,5125,"[-0.00904059  0.03180174 -0.04509027 ...  0.00481282 -0.04043577
  0.0125131 ]"
13,"Entities, Code tag and more on HTML",225.56,227.32," So, if I write Copyright Code With Harry,",5126,"[-0.04676741  0.00556717  0.00952699 ...  0.03471992  0.00242343
  0.03966087]"
13,"Entities, Code tag and more on HTML",227.32,228.96, then this space will be considered as fake space.,5127,"[-0.04026453  0.02903099 -0.02172782 ... -0.00951542 -0.01879553
  0.05054046]"
13,"Entities, Code tag and more on HTML",228.96,232.08, Because the extra spaces in HTML are ignored.,5128,"[-0.05835902  0.00683437 -0.03181058 ...  0.04177557  0.00769351
  0.03456334]"
13,"Entities, Code tag and more on HTML",232.08,232.92000000000002," So, if you see here,",5129,"[-0.01603383  0.02695561 -0.03034579 ...  0.0211295   0.01824789
  0.03700886]"
13,"Entities, Code tag and more on HTML",232.92,235.88, then the code was ignored right after the copyright.,5130,"[-0.04853209  0.03878261 -0.04275953 ...  0.02341412 -0.01269933
  0.02626273]"
13,"Entities, Code tag and more on HTML",235.88,237.88," But ideally, we won't want this.",5131,"[-6.7799854e-05  5.0131730e-02 -3.2386860e-02 ... -3.0381320e-03
 -1.6864320e-02 -1.1545265e-02]"
13,"Entities, Code tag and more on HTML",237.88,238.88, What do we want?,5132,"[-0.02577157  0.05663993 -0.04051834 ... -0.02026225 -0.02628758
 -0.01738198]"
13,"Entities, Code tag and more on HTML",238.88,241.6," We want these spaces that I have put in, to come.",5133,"[-0.01207136  0.03584925 -0.05601344 ... -0.01910127 -0.00455382
 -0.00987312]"
13,"Entities, Code tag and more on HTML",241.6,242.72," So, don't put in spaces.",5134,"[-0.02614453  0.01621901 -0.05957766 ... -0.00982131 -0.00889778
  0.01588684]"
13,"Entities, Code tag and more on HTML",242.72,244.72, You put in Ampercent NBSP.,5135,"[-0.04072572  0.01391574 -0.03018636 ... -0.01256364 -0.05625897
  0.00387273]"
13,"Entities, Code tag and more on HTML",244.72,246.83999999999997, You will put Ampercent NBSP as many times as you want.,5136,"[-0.03485491  0.00907324 -0.01239358 ... -0.02990713 -0.03892337
  0.04154442]"
13,"Entities, Code tag and more on HTML",246.83999999999997,249.44, You will get to see these spaces here.,5137,"[-0.02606209  0.00899994 -0.05078664 ...  0.01303875 -0.01363989
  0.03111627]"
13,"Entities, Code tag and more on HTML",249.44,252.2," So, you have to put literally in your HTML code.",5138,"[-0.05039247  0.03187668 -0.01589014 ...  0.05590393 -0.01870527
 -0.00276086]"
13,"Entities, Code tag and more on HTML",252.2,255.32, Ampercent NBSP is something you should go after.,5139,"[-0.05026277  0.01264763 -0.03584057 ... -0.02107261 -0.02441516
  0.04816268]"
13,"Entities, Code tag and more on HTML",255.32,255.88, Okay.,5140,"[-0.00904059  0.03180174 -0.04509027 ...  0.00481282 -0.04043577
  0.0125131 ]"
13,"Entities, Code tag and more on HTML",255.88,259.2," So, here, how to put in these breaking spaces.",5141,"[-0.0428805   0.01348214 -0.0120944  ... -0.01487806 -0.00722111
  0.01740179]"
13,"Entities, Code tag and more on HTML",259.2,261.56," And along with that, the reserved characters in the HTML.",5142,"[-0.04585864  0.03544556 -0.0207132  ...  0.05513075  0.0294361
  0.0251191 ]"
13,"Entities, Code tag and more on HTML",261.56,263.0," Like Less Than, Greater Than,",5143,"[-0.01041187  0.01420768 -0.0461904  ...  0.00290543 -0.00416419
 -0.04443458]"
13,"Entities, Code tag and more on HTML",263.0,265.16, you can do all these with HTML Entities.,5144,"[-0.0203979   0.00181308  0.00424454 ...  0.04092696 -0.02051627
 -0.00412621]"
13,"Entities, Code tag and more on HTML",265.16,267.24," After this, what is the quotation tag?",5145,"[-0.06591765 -0.00673853 -0.01103462 ... -0.01771785  0.01483823
  0.00558369]"
13,"Entities, Code tag and more on HTML",267.24,270.44, The quotation tag helps you to write a quotation like this.,5146,"[-0.04584401  0.03317929 -0.02597252 ...  0.01568709 -0.00254431
 -0.0144223 ]"
13,"Entities, Code tag and more on HTML",270.44,273.0, I will also tell you the example of the quotation tag.,5147,"[-0.07764921  0.0274494  -0.04874293 ... -0.023987   -0.03920831
 -0.04124942]"
13,"Entities, Code tag and more on HTML",273.0,275.0," So, the quotation tag works like this.",5148,"[-0.05632371  0.01689219 -0.02239202 ...  0.00843831  0.01313599
 -0.02632421]"
13,"Entities, Code tag and more on HTML",275.0,277.32," And as soon as you write this quotation text here,",5149,"[-0.03706847  0.07291146 -0.03232467 ...  0.03620089  0.02272357
  0.00673872]"
13,"Entities, Code tag and more on HTML",277.32,279.0, then you will know the search engine.,5150,"[-0.03525544 -0.02541615 -0.03593447 ...  0.02683088 -0.0074145
 -0.03490644]"
13,"Entities, Code tag and more on HTML",279.0,280.6, That you are actually writing a quotation.,5151,"[-0.04261813  0.03185048 -0.02184625 ...  0.00720344 -0.02361369
 -0.00247388]"
13,"Entities, Code tag and more on HTML",280.6,281.68, Okay.,5152,"[-0.00904059  0.03180174 -0.04509027 ...  0.00481282 -0.04043577
  0.0125131 ]"
13,"Entities, Code tag and more on HTML",281.68,284.36, And you can style it with CSS.,5153,"[-0.05398503  0.03064924 -0.01041586 ...  0.01403628 -0.01494863
  0.00654381]"
13,"Entities, Code tag and more on HTML",284.36,287.16," Then, if you want to site anything here,",5154,"[-0.01774654  0.0124774  -0.03007968 ...  0.01240042 -0.00464403
  0.05101638]"
13,"Entities, Code tag and more on HTML",287.16,288.96, then you can put in its URL.,5155,"[-0.06633806  0.0174932  -0.00284705 ...  0.03188322 -0.01768443
 -0.01137966]"
13,"Entities, Code tag and more on HTML",288.96,290.84000000000003," Similarly, you can use Q tag.",5156,"[-0.06813128  0.01931967 -0.0335897  ... -0.0011308   0.00737708
 -0.0088722 ]"
13,"Entities, Code tag and more on HTML",290.84,292.67999999999995," So, site is equal to URL.",5157,"[-0.04522232  0.0175259  -0.02401372 ...  0.02361793 -0.02136183
  0.02219394]"
13,"Entities, Code tag and more on HTML",292.67999999999995,295.88," So, you can use it to site some research article.",5158,"[-0.05771384  0.01689184 -0.0563792  ... -0.02131695 -0.02515873
  0.02681813]"
13,"Entities, Code tag and more on HTML",295.88,297.0, Or there are other reasons.,5159,"[-0.01255834  0.02182225 -0.04301101 ...  0.0040036   0.00834977
 -0.03833328]"
13,"Entities, Code tag and more on HTML",297.0,300.11999999999995," If you want to site wikipedia, then this tag is used.",5160,"[-0.04301823 -0.00317954 -0.04677461 ...  0.03251555 -0.01465768
  0.0148706 ]"
13,"Entities, Code tag and more on HTML",300.11999999999995,300.56, Okay.,5161,"[-0.00904059  0.03180174 -0.04509027 ...  0.00481282 -0.04043577
  0.0125131 ]"
13,"Entities, Code tag and more on HTML",300.56,303.28, And you can style it with CSS.,5162,"[-0.05398503  0.03064924 -0.01041586 ...  0.01403628 -0.01494863
  0.00654381]"
13,"Entities, Code tag and more on HTML",303.28,307.0," So, these are our quotation tags and HTML Entities.",5163,"[-0.04178077  0.01192257  0.00861159 ...  0.0131583   0.03049681
 -0.04508684]"
13,"Entities, Code tag and more on HTML",307.0,309.64," Then, some of the HTML tags are obsolete.",5164,"[-0.05567808  0.01546844 -0.05213857 ...  0.01828962  0.00648924
 -0.00207756]"
13,"Entities, Code tag and more on HTML",309.64,311.15999999999997, Like Font tag is obsolete.,5165,"[-0.05020346  0.01683591 -0.0286677  ...  0.00175267 -0.01492505
  0.01338784]"
13,"Entities, Code tag and more on HTML",311.15999999999997,314.08," Because, we handle the font with CSS.",5166,"[-0.05169317  0.01380176 -0.02460114 ...  0.04909421 -0.01763704
 -0.00132959]"
13,"Entities, Code tag and more on HTML",314.08,315.76, We don't use font tag.,5167,"[-0.05831923  0.01417112 -0.03846922 ...  0.02185978 -0.03313595
  0.00267564]"
13,"Entities, Code tag and more on HTML",315.76,319.0," There were many attributes in font like color, size.",5168,"[-0.01928845  0.00882952 -0.04773999 ...  0.02576986 -0.00160392
  0.02264033]"
13,"Entities, Code tag and more on HTML",319.0,321.72, And you can use font tag like this.,5169,"[-0.05196008  0.02748247  0.00505099 ...  0.02932709 -0.01531888
  0.01684052]"
13,"Entities, Code tag and more on HTML",321.72,324.96," But, it's not recommended to use font tag.",5170,"[-0.06435136  0.01184878 -0.04418017 ...  0.02506569 -0.01731861
  0.05443435]"
13,"Entities, Code tag and more on HTML",324.96,326.88," Then, to center things,",5171,"[ 0.03486202  0.01904868 -0.03370373 ...  0.00846985  0.01607855
 -0.03243834]"
13,"Entities, Code tag and more on HTML",326.88,328.4, it would be helpful.,5172,"[-0.01238349  0.05164856 -0.06677359 ... -0.01636889 -0.05248057
 -0.00209088]"
13,"Entities, Code tag and more on HTML",328.4,331.68," But, I will recommend you that we will center with CSS.",5173,"[-0.04190472  0.00644349 -0.05188195 ... -0.00641544 -0.01681568
  0.00988384]"
13,"Entities, Code tag and more on HTML",331.68,334.16," Flexbox Grid, which is a modern CSS.",5174,"[-0.06375691 -0.01324824 -0.03454609 ... -0.00081126  0.02823058
  0.00021372]"
