number,title,start,end,text
18,"CSS Box Model - Margin, Padding & Borders",594.9599999999999,597.6, the total width and total height is generated by this formula.
18,"CSS Box Model - Margin, Padding & Borders",597.6,598.48," What we do is,"
18,"CSS Box Model - Margin, Padding & Borders",598.48,600.48," we connect both the left and right padding in width,"
18,"CSS Box Model - Margin, Padding & Borders",600.5600000000001,601.9200000000001," left and right, both the borders,"
18,"CSS Box Model - Margin, Padding & Borders",601.9200000000001,603.52," and left and right, both the margins."
18,"CSS Box Model - Margin, Padding & Borders",603.52,604.24," This is the total width,"
18,"CSS Box Model - Margin, Padding & Borders",604.24,605.2," that means, how much space will be generated"
18,"CSS Box Model - Margin, Padding & Borders",605.2,606.64, with the margin element.
18,"CSS Box Model - Margin, Padding & Borders",606.64,607.28, Okay.
18,"CSS Box Model - Margin, Padding & Borders",607.28,609.12, I hope you understand this.
18,"CSS Box Model - Margin, Padding & Borders",609.12,610.72," And if I talk about the element,"
18,"CSS Box Model - Margin, Padding & Borders",610.72,612.8000000000001," that how much space is surrounding the border,"
18,"CSS Box Model - Margin, Padding & Borders",612.8000000000001,614.5600000000001, then you will connect all these things.
18,"CSS Box Model - Margin, Padding & Borders",614.5600000000001,615.2, Okay.
18,"CSS Box Model - Margin, Padding & Borders",615.2,617.52," But now, I would like to tell you one thing here,"
18,"CSS Box Model - Margin, Padding & Borders",617.52,619.9200000000001," that if I put a CSS property here,"
18,"CSS Box Model - Margin, Padding & Borders",619.9200000000001,621.44," which I can directly put here,"
18,"CSS Box Model - Margin, Padding & Borders",621.44,623.04," I can add it in the styles here,"
18,"CSS Box Model - Margin, Padding & Borders",623.04,624.72, I can show you any CSS property.
18,"CSS Box Model - Margin, Padding & Borders",624.72,626.16," I will do this, and then I will red the background,"
18,"CSS Box Model - Margin, Padding & Borders",626.16,628.72, and its background will get red temporarily until I reload.
18,"CSS Box Model - Margin, Padding & Borders",628.72,630.4, Okay. But I will put it here.
18,"CSS Box Model - Margin, Padding & Borders",630.4,632.16, Okay. What I will do here?
18,"CSS Box Model - Margin, Padding & Borders",632.16,634.16," I will write here box sizing,"
18,"CSS Box Model - Margin, Padding & Borders",634.16,635.92, and I will write here border box.
18,"CSS Box Model - Margin, Padding & Borders",635.92,638.56," As soon as I write here box sizing, border box,"
18,"CSS Box Model - Margin, Padding & Borders",638.56,641.28," you will see here that its actual width,"
18,"CSS Box Model - Margin, Padding & Borders",641.28,643.36," sorry, height is 176."
18,"CSS Box Model - Margin, Padding & Borders",643.36,645.36," 176.8 is because,"
18,"CSS Box Model - Margin, Padding & Borders",645.36,648.3199999999999, because 176.8 plus 20 is how much is it?
18,"CSS Box Model - Margin, Padding & Borders",648.3199999999999,649.84, 196.8.
18,"CSS Box Model - Margin, Padding & Borders",649.84,653.04," And after that, the border will be combined and total will be 200."
18,"CSS Box Model - Margin, Padding & Borders",653.04,653.6, Okay.
18,"CSS Box Model - Margin, Padding & Borders",653.6,655.28," We do not include the margin here,"
18,"CSS Box Model - Margin, Padding & Borders",655.28,657.1999999999999, because the margin is outside.
18,"CSS Box Model - Margin, Padding & Borders",657.1999999999999,657.84, Okay.
18,"CSS Box Model - Margin, Padding & Borders",657.84,659.28," The margin is not included,"
18,"CSS Box Model - Margin, Padding & Borders",659.28,660.8," whenever we set a height,"
18,"CSS Box Model - Margin, Padding & Borders",660.8,662.9599999999999, and give box sizing property here.
18,"CSS Box Model - Margin, Padding & Borders",662.9599999999999,664.64," See, try to understand that."
18,"CSS Box Model - Margin, Padding & Borders",664.64,667.12," When I say that its height is 200,"
18,"CSS Box Model - Margin, Padding & Borders",667.12,669.04," or I say its width is 200,"
18,"CSS Box Model - Margin, Padding & Borders",669.04,670.56," so with width is 200,"
18,"CSS Box Model - Margin, Padding & Borders",670.56,672.48," if I did not put this box sizing border box,"
18,"CSS Box Model - Margin, Padding & Borders",672.48,673.76, listen to this carefully.
18,"CSS Box Model - Margin, Padding & Borders",673.76,675.04, Listen to this carefully.
18,"CSS Box Model - Margin, Padding & Borders",675.04,677.52," If I did not put box sizing border box,"
18,"CSS Box Model - Margin, Padding & Borders",677.52,678.88, then what will happen?
18,"CSS Box Model - Margin, Padding & Borders",678.88,680.56," Then the actual content,"
18,"CSS Box Model - Margin, Padding & Borders",680.56,683.76," if I talk about the height of it,"
18,"CSS Box Model - Margin, Padding & Borders",683.76,684.4, then it will be 200.
18,"CSS Box Model - Margin, Padding & Borders",684.4,686.56, I will explain you with the example of height.
18,"CSS Box Model - Margin, Padding & Borders",686.64,689.52, 200 will be the height of its content.
18,"CSS Box Model - Margin, Padding & Borders",689.52,692.0799999999999," Then if you talk about the total space around it,"
18,"CSS Box Model - Margin, Padding & Borders",692.0799999999999,693.8399999999999, then it will be added.
18,"CSS Box Model - Margin, Padding & Borders",693.8399999999999,694.4, Padding.
18,"CSS Box Model - Margin, Padding & Borders",694.4,696.9599999999999, Then there will be border added on both the bottom.
18,"CSS Box Model - Margin, Padding & Borders",696.9599999999999,698.8," But if I say box sizing border box,"
18,"CSS Box Model - Margin, Padding & Borders",698.8,700.64," so basically I am saying that the 200 height,"
18,"CSS Box Model - Margin, Padding & Borders",700.64,701.68," I have told you,"
18,"CSS Box Model - Margin, Padding & Borders",701.68,703.68, it is not the margin that is
18,"CSS Box Model - Margin, Padding & Borders",703.68,705.28, the border and padding are included.
18,"CSS Box Model - Margin, Padding & Borders",705.28,706.2399999999999, It is not the margin.
18,"CSS Box Model - Margin, Padding & Borders",706.2399999999999,709.28, I am telling you by including the border and padding.
18,"CSS Box Model - Margin, Padding & Borders",709.28,711.4399999999999," Where I have done the box sizing border box,"
18,"CSS Box Model - Margin, Padding & Borders",711.4399999999999,714.4," this means that the height of my element,"
18,"CSS Box Model - Margin, Padding & Borders",714.4,716.0799999999999," which I have written as height here,"
18,"CSS Box Model - Margin, Padding & Borders",716.08,719.44, this height is my border and padding.
18,"CSS Box Model - Margin, Padding & Borders",719.44,721.2800000000001, I have written both by combining them.
18,"CSS Box Model - Margin, Padding & Borders",721.2800000000001,722.4000000000001," That is, by combining both of them,"
18,"CSS Box Model - Margin, Padding & Borders",722.4000000000001,724.48, content plus border plus padding
18,"CSS Box Model - Margin, Padding & Borders",724.48,726.08, should be my friend.
18,"CSS Box Model - Margin, Padding & Borders",726.08,727.0400000000001," Box sizing border box,"
18,"CSS Box Model - Margin, Padding & Borders",727.0400000000001,728.24," when I am saying this,"
18,"CSS Box Model - Margin, Padding & Borders",728.24,729.6," so everyone tell me in the comment,"
18,"CSS Box Model - Margin, Padding & Borders",729.6,731.9200000000001," that if we wrote box sizing border box,"
18,"CSS Box Model - Margin, Padding & Borders",731.9200000000001,733.12, then what am I saying?
18,"CSS Box Model - Margin, Padding & Borders",733.12,734.72, I am saying from CSS that
18,"CSS Box Model - Margin, Padding & Borders",734.72,736.1600000000001, A CSS is God.
18,"CSS Box Model - Margin, Padding & Borders",736.1600000000001,738.1600000000001, I am giving you this height.
18,"CSS Box Model - Margin, Padding & Borders",738.1600000000001,742.0, I am giving this height by combining padding and border.
18,"CSS Box Model - Margin, Padding & Borders",742.0,744.96," That is, content plus border plus padding."
18,"CSS Box Model - Margin, Padding & Borders",745.0400000000001,746.4000000000001, That is my friend.
18,"CSS Box Model - Margin, Padding & Borders",746.4000000000001,747.84, This is the meaning of my height.
18,"CSS Box Model - Margin, Padding & Borders",747.84,748.48," So, one way,"
18,"CSS Box Model - Margin, Padding & Borders",748.48,751.12, box sizing border box changes the definition of height.
18,"CSS Box Model - Margin, Padding & Borders",751.12,752.5600000000001," The first definition of height is,"
18,"CSS Box Model - Margin, Padding & Borders",752.5600000000001,754.4000000000001," the first definition of height is,"
18,"CSS Box Model - Margin, Padding & Borders",754.4000000000001,756.96," that it will not be included in this,"
18,"CSS Box Model - Margin, Padding & Borders",756.96,758.8000000000001, the border will not be included in this.
18,"CSS Box Model - Margin, Padding & Borders",758.8000000000001,760.1600000000001, This will be only the height of this element.
18,"CSS Box Model - Margin, Padding & Borders",760.1600000000001,761.44," As you can see here,"
18,"CSS Box Model - Margin, Padding & Borders",761.44,763.76, I will remove this from 176.
18,"CSS Box Model - Margin, Padding & Borders",763.76,765.9200000000001," By the way, I can remove it temporarily from here too."
18,"CSS Box Model - Margin, Padding & Borders",765.9200000000001,767.76," I will uncheck the box sizing border box,"
18,"CSS Box Model - Margin, Padding & Borders",767.76,769.52, then look at its height.
18,"CSS Box Model - Margin, Padding & Borders",769.52,770.8000000000001," And then this pair,"
18,"CSS Box Model - Margin, Padding & Borders",770.8000000000001,772.64," then this pair,"
18,"CSS Box Model - Margin, Padding & Borders",772.64,774.88," okay, so after combining both of them,"
18,"CSS Box Model - Margin, Padding & Borders",774.96,777.36," the total height of this will be 200 plus 20,"
18,"CSS Box Model - Margin, Padding & Borders",777.36,780.08," 220 plus the number of borders that are calculated,"
18,"CSS Box Model - Margin, Padding & Borders",780.08,781.04, that will be summed up.
18,"CSS Box Model - Margin, Padding & Borders",781.04,782.08," Okay, but,"
18,"CSS Box Model - Margin, Padding & Borders",782.08,784.24, here I want to tell you one thing.
18,"CSS Box Model - Margin, Padding & Borders",784.24,786.24," If I say box sizing border box,"
18,"CSS Box Model - Margin, Padding & Borders",786.24,787.4399999999999," then what happens is,"
18,"CSS Box Model - Margin, Padding & Borders",787.4399999999999,790.24," that as soon as you write box sizing border box,"
18,"CSS Box Model - Margin, Padding & Borders",790.24,793.4399999999999, the height of this will be reduced from 200.
18,"CSS Box Model - Margin, Padding & Borders",793.4399999999999,794.88," And this way it will be adjusted,"
18,"CSS Box Model - Margin, Padding & Borders",794.88,796.4," that by combining padding and border,"
18,"CSS Box Model - Margin, Padding & Borders",796.4,797.2, it will be 200.
18,"CSS Box Model - Margin, Padding & Borders",797.2,799.76," Okay, I hope that makes a lot of sense."
18,"CSS Box Model - Margin, Padding & Borders",799.76,801.44, I hope that I have explained it to you.
18,"CSS Box Model - Margin, Padding & Borders",801.44,803.44," So, there was a very important concept,"
18,"CSS Box Model - Margin, Padding & Borders",803.44,805.6800000000001, which I wanted to tell to all of you.
18,"CSS Box Model - Margin, Padding & Borders",805.6800000000001,808.08," And now the concept that I am going to tell you,"
18,"CSS Box Model - Margin, Padding & Borders",808.08,809.6," that will be fun for you,"
18,"CSS Box Model - Margin, Padding & Borders",809.6,810.48," that will be fun for you,"
18,"CSS Box Model - Margin, Padding & Borders",810.48,812.72," because in that, I will tell you about"
18,"CSS Box Model - Margin, Padding & Borders",813.2800000000001,814.8000000000001, the margin collapse.
18,"CSS Box Model - Margin, Padding & Borders",814.8000000000001,816.5600000000001," Okay, and this concept,"
18,"CSS Box Model - Margin, Padding & Borders",816.5600000000001,817.9200000000001, you should definitely come.
18,"CSS Box Model - Margin, Padding & Borders",817.9200000000001,819.6," So, I will take you all again,"
18,"CSS Box Model - Margin, Padding & Borders",819.6,820.72, in the computer screen.
18,"CSS Box Model - Margin, Padding & Borders",820.72,821.84, This was our code.
